Diphone	Spectrogram	Word	Word count	Position from the word's start	Position from the word's end	Sample duration	Utterance	Speaker's gender	Speech type
CH_CH	CH_CH_02.png	EACH CHILD	5	2	5	00.06	BruceFeiler_2013S@346.12:353.46	M	spontaneous
CH_CH	CH_CH_03.png	EACH CHAMBER	3	2	7	00.14	8424-281334-0023	F	read
CH_CH	CH_CH_04.png	SCOTCH CHEESE	1	4	3	00.19	713-291178-0019	F	read
CH_CH	CH_CH_05.png	EACH CHOOSE	1	2	3	00.12	1184-135536-0046	M	read
CH_CH	CH_CH_06.png	PORCH CHAIR	1	4	3	00.13	2270-156683-0008	F	read
CH_CH	CH_CH_07.png	WATCH CHAIN	10	3	4	00.13	3500-134409-0013	F	read
CH_CH	CH_CH_08.png	SUCH CHANGES	9	3	7	00.13	7746-104992-0027	M	read
CH_CH	CH_CH_09.png	MUCH CHEAPER	8	3	5	00.10	AmoryLovins_2005@76.27:94.41	M	spontaneous
CH_CH	CH_CH_10.png	WHICH CHARLES	7	3	5	00.05	313-127992-0031	F	read
CH_D	CH_D_01.png	EACH DAY	106	2	3	00.16	36-16602-0005	M	read
CH_D	CH_D_02.png	EACH DIRECTION	8	2	8	00.05	GaryLauder_2010@104.78:118.42	M	spontaneous
CH_D	CH_D_03.png	EACH DOT	5	2	3	00.05	PaulEwald_2007@512.79:525.84	M	spontaneous
CH_D	CH_D_04.png	TOUCH'D	6	3	1	00.12	2334-150915-0094	M	read
CH_D	CH_D_05.png	STRETCH'D	4	5	1	00.10	454-134728-0001	M	read
CH_D	CH_D_06.png	WATCH'D	3	3	1	00.07	479-134717-0016	F	read
CH_D	CH_D_07.png	WHICH DID	99	3	3	00.06	1040-133433-0051	M	read
CH_D	CH_D_08.png	WHICH DOES	62	3	3	00.11	8262-279161-0021	M	read
CH_D	CH_D_10.png	MUCH DIFFICULTY	33	3	9	00.09	6792-73035-0024	M	read
CH_DH	CH_DH_01.png	INCH THOUGH	1	3	3	00.20	923-132307-0061	F	read
CH_DH	CH_DH_02.png	WHICH THE	2789	3	2	00.10	7644-104722-0055	F	read
CH_DH	CH_DH_03.png	MUCH THE	332	3	2	00.05	DanDennett_2006@108.65:117.45	M	spontaneous
CH_DH	CH_DH_04.png	REACH THE	247	3	2	00.04	6956-81870-0007	M	read
CH_DH	CH_DH_05.png	WATCH THE	196	3	2	00.10	2288-139949-0021	F	read
CH_DH	CH_DH_06.png	WHICH THEY	1511	3	3	00.10	2985-153202-0008	M	read
CH_DH	CH_DH_08.png	CATCH THE	150	3	2	00.12	1320-122617-0037	M	read
CH_DH	CH_DH_09.png	WHICH THIS	121	3	3	00.12	3125-132586-0014	F	read
CH_F	CH_F_01.png	EACH FOOT	9	2	3	00.04	6925-80680-0057	M	read
CH_F	CH_F_02.png	WHICH FEW	8	3	3	00.16	5725-48803-0003	F	read
CH_F	CH_F_03.png	MUCH FOR	313	3	3	00.10	4806-26894-0012	M	read
CH_G	CH_G_01.png	EACH GROUP	10	2	4	00.13	1618-32403-0026	M	read
CH_G	CH_G_02.png	WHICH GREW	40	3	3	00.10	4898-28461-0048	M	read
CH_G	CH_G_03.png	WHICH GAVE	116	3	4	00.09	3230-137483-0091	M	read
CH_HH	CH_HH_01.png	WHICH HE	3558	3	2	00.08	8300-275128-0035	F	read
CH_HH	CH_HH_02.png	WHICH HAD	1649	3	3	00.03	16-122828-0025	F	read
CH_JH	CH_JH_01.png	EACH GENERATION	5	2	10	00.20	7433-89651-0042	F	read
CH_JH	CH_JH_02.png	H G	3	3	2	00.10	DennisHong_2009X@31.40:43.94	F	spontaneous
CH_JH	CH_JH_03.png	WHICH JUST	18	3	4	00.08	DavidGriffin_2008@829.43:835.40	M	spontaneous
CH_K	CH_K_01.png	EACH CASE	19	2	4	00.08	NicholasNegroponte_2006@765.54:773.90	M	spontaneous
CH_K	CH_K_02.png	LATCH KEY	16	3	2	00.08	3373-174981-0026	M	read
CH_L	CH_L_01.png	EACH LITTLE	11	2	5	00.06	3911-8888-0065	F	read
CH_L	CH_L_02.png	RICHLY	116	3	2	00.14	7055-85634-0021	M	read
CH_L	CH_L_03.png	MUCH LIKE	198	3	4	00.07	AnthonyAtala_2011@303.52:306.16	M	spontaneous
CH_M	CH_M_01.png	EACH MAN	103	2	3	00.06	3664-178355-0005	M	read
CH_M	CH_M_02.png	TEACH ME	41	3	2	00.09	JoshuaFoer_2012@284.97:286.9	M	spontaneous
CH_M	CH_M_03.png	MUCH MORE	942	3	3	00.08	DeborahRhodes_2010W@796.11:804.14	F	spontaneous
CH_N	CH_N_01.png	EACH NIGHT	21	2	4	00.13	5199-36965-0044	F	read
CH_N	CH_N_02.png	BLOCKCHAIN	1	7	1	00.20	PaulKempRobertson_2013G@82.03:96.33	M	spontaneous
CH_N	CH_N_03.png	WHICH NO	160	3	3	00.04	8671-285138-0056	M	read
CH_P	CH_P_01.png	EACH PERSON	38	2	6	00.12	WolfgangKessling_2012S@292.43:303.46	F	spontaneous
CH_P	CH_P_02.png	FRENCH POOH	1	5	2	00.19	SethGodin_2003@544.03:552.95	M	spontaneous
CH_P	CH_P_03.png	MUCH PLEASED	43	3	5	00.03	209-4731-0020	F	read
CH_R	CH_R_01.png	EACH ROOM	4	2	3	00.16	8643-298549-0043	M	read
CH_R	CH_R_02.png	SEPULCHRE	31	7	1	00.08	6407-66983-0061	M	read
CH_R	CH_R_03.png	WHICH RAN	62	3	3	00.14	7320-104988-0001	F	read
CH_S	CH_S_01.png	EACH SIDE	152	2	4	00.06	AdamDavidson_2012S@404.95:419.69	M	spontaneous
CH_S	CH_S_02.png	NUDIBRANCHS	1	9	1	00.03	MargaretWertheim_2009@316.54:329.18	F	spontaneous
CH_S	CH_S_03.png	WHICH SEEMED	231	3	4	00.07	1034-121119-0047	M	read
CH_SH	CH_SH_01.png	EACH SHOULD	6	2	3	00.11	1544-121405-0002	F	read
CH_SH	CH_SH_02.png	WHICH SHE	1281	3	2	00.10	8415-283469-0003	F	read
CH_SH	CH_SH_03.png	WHICH SHOULD	149	3	3	00.04	7991-102381-0064	M	read
CH_TH	CH_TH_01.png	EACH THING	9	2	3	00.11	2676-143903-0114	F	read
CH_TH	CH_TH_02.png	WATCH THEI	1	3	1	00.11	208-128036-0012	F	read
CH_TH	CH_TH_03.png	SUCH THINGS	228	3	4	00.10	576-129623-0046	F	read
CH_V	CH_V_01.png	CHERVIL	2	1	3	00.13	830-130728-0041	F	read
CH_V	CH_V_02.png	ADD CHERVIL	1	3	3	00.15	830-130728-0041	F	read
CH_V	CH_V_03.png	WHICH VERY	19	3	4	00.03	7155-249840-0043	M	read
CH_W	CH_W_01.png	CHOIRBOYS	2	1	7	00.07	7215-91628-0067	M	read
CH_W	CH_W_03.png	WHICH WAS	2745	3	3	00.08	1171-130776-0008	F	read
CH_Y	CH_Y_01.png	CHUSE	4	1	3	00.09	4926-23311-0038	F	read
CH_Y	CH_Y_02.png	WHICH YOU	640	3	2	00.12	7794-295948-0021	F	read
CH_Y	CH_Y_03.png	CHURCHYARD	92	4	4	00.11	6139-58869-0039	F	read
CH_Z	CH_Z_01.png	WHICH ZEUS	1	3	3	00.03	3368-170951-0044	M	read
CH_Z	CH_Z_02.png	DENCH 'S	5	4	1	00.10	Rives4AM_2007@249.96:252.43	F	spontaneous
CH_Z	CH_Z_03.png	SUCH ZEALOTS	1	3	6	00.23	6233-36633-0031	F	read
D_CH	D_CH_01.png	ODD CHEQUES	1	2	4	00.12	666-11243-0030	F	read
D_CH	D_CH_02.png	QUAVERED CHIU	1	8	2	00.10	3070-166420-0044	M	read
D_CH	D_CH_03.png	AND CHILDREN	257	3	7	00.04	2068-146217-0082	F	read
D_D	D_D_01.png	AD DEEN	43	2	3	00.05	2284-135909-0063	M	read
D_D	D_D_02.png	ADHD	9	2	1	00.10	ShawnAchor_2011X@693.17:711.31	M	spontaneous
D_D	D_D_03.png	HAD DONE	809	3	3	00.04	5322-7680-0033	M	read
D_DH	D_DH_01.png	AND THE	27024	3	2	00.03	8300-275128-0035	F	read
D_DH	D_DH_02.png	SAID THE	5281	3	2	00.03	MarkhamNolan_2012S@607.36:627.12	M	spontaneous
D_G	D_G_01.png	ODD GUTTURAL	1	2	7	00.10	716-129582-0025	M	read
D_G	D_G_02.png	HAD GONE	1010	3	3	00.04	7387-97901-0011	F	read
D_G	D_G_03.png	AND GAVE	636	3	4	00.03	1052-139308-0018	F	read
D_HH	D_HH_01.png	D'HOTE	10	1	4	00.03	1923-161972-0008	F	read
D_HH	D_HH_02.png	AND HE	7408	3	2	00.04	7113-86041-0100	F	read
D_HH	D_HH_03.png	AND HIS	4275	3	3	00.04	7113-86041-0100	F	read
D_JH	D_JH_01.png	ODD JOBS	11	2	4	00.07	4422-283730-0014	F	read
D_JH	D_JH_02.png	OLD JEW	11	4	2	00.06	7883-113274-0044	F	read
D_JH	D_JH_03.png	HAD JUST	655	3	4	00.05	ChrisAnderson_2002@315.89:325.76	M	spontaneous
D_P	D_P_01.png	ODD PLUS	4	2	4	00.06	RonEglash_2007G@749.93:766.45	M	spontaneous
D_P	D_P_02.png	AN IDP	1	4	1	00.03	AsherHasan_2009I@104.04:115.55	M	spontaneous
D_P	D_P_03.png	AND PUT	920	3	3	00.05	26-495-0059	M	read
D_T	D_T_01.png	ODD TIMES	7	2	5	00.07	JuanEnriquez_2009@880.09:888.80	M	spontaneous
D_T	D_T_02.png	HEYDT	1	4	1	00.03	DavidRockwell_2002@693.16:698.80	M	spontaneous
D_T	D_T_03.png	AND TO	3989	3	2	00.07	PeterTyack_2010Z@54.42:69.22	M	spontaneous
D_TH	D_TH_01.png	ODD THING	13	2	3	00.10	EricMead_2009P@18.434:31.66	M	spontaneous
D_TH	D_TH_02.png	BREADTH	116	4	1	00.03	7245-104886-0010	F	read
D_TH	D_TH_03.png	HUNDRED THOUSAND	451	7	7	00.04	BrewsterKahle_2007P@495.13:502.27	M	spontaneous
D_Y	D_Y_01.png	DIEU	31	1	2	00.06	6145-54683-0007	F	read
D_Y	D_Y_02.png	AND YOU	3866	3	2	00.11	413-22437-0002	M	read
D_Y	D_Y_03.png	AND YET	1580	3	3	00.05	8138-293529-0025	M	read
DH_AA	DH_AA_01.png	THOU	3180	1	2	00.10	908-157963-0026	M	read
DH_AA	DH_AA_02.png	WITH AWE	24	3	1	00.15	8113-301693-0010	F	read
DH_B	DH_B_01.png	WITH BOTH	148	3	4	00.05	5678-43301-0015	M	read
DH_B	DH_B_02.png	WITH BUT	62	3	3	00.03	240-160593-0006	M	read
DH_B	DH_B_03.png	WITH BLOOD	95	3	4	00.03	8625-268295-0038	F	read
DH_CH	DH_CH_01.png	WITH CHILDREN	31	3	7	00.05	RyanLobo_2009I@427.08:440.67	M	spontaneous
DH_CH	DH_CH_02.png	WITH CHIU	1	3	2	00.07	3070-166420-0032	M	read
DH_CH	DH_CH_03.png	WITH CHOPPED	10	3	4	00.06	1079-128636-0017	F	read
DH_D	DH_D_01.png	WITH DIFFICULTY	109	3	9	00.03	8664-292560-0021	F	read
DH_D	DH_D_02.png	BREATHED	212	4	1	00.03	882-123267-0043	F	read
DH_D	DH_D_03.png	CLOTHED	159	5	1	00.07	4111-184447-0040	F	read
DH_DH	DH_DH_01.png	WITH THE	13684	3	2	00.08	MarkApplebaum_2012X@53.54:60.95	M	spontaneous
DH_DH	DH_DH_02.png	SMOOTH THE	14	4	2	00.03	6557-66462-0045	F	read
DH_DH	DH_DH_03.png	WITH THEM	1323	3	3	00.05	8324-286682-0001	F	read
DH_F	DH_F_01.png	WITH FEAR	125	3	3	00.03	1859-145700-0025	F	read
DH_F	DH_F_02.png	WITH FOUR	85	3	3	00.03	2992-164100-0024	M	read
DH_F	DH_F_03.png	WITH FLOWERS	71	3	7	00.07	1737-148989-0023	F	read
DH_G	DH_G_01.png	WITH GREAT	670	3	5	00.07	5733-55091-0034	F	read
DH_G	DH_G_02.png	WITH GLEE	23	3	3	00.04	6895-92805-0008	F	read
DH_G	DH_G_03.png	WITH GOLD	118	3	5	00.04	6641-64718-0068	F	read
DH_HH	DH_HH_01.png	WITH HIS	3755	3	3	00.05	7096-80685-0060	M	read
DH_JH	DH_JH_01.png	WITH JOY	166	3	3	00.06	7933-113273-0027	F	read
DH_JH	DH_JH_02.png	WITH JOHN	26	3	3	00.05	ChrisBliss_2011X@393.86:397.05	M	spontaneous
DH_K	DH_K_01.png	WITH COLD	63	3	5	00.06	152-132799-0034	M	read
DH_K	DH_K_02.png	WITH CARE	43	3	3	00.06	1993-147149-0030	F	read
DH_K	DH_K_03.png	WITH CONSIDERABLE	51	3	12	00.03	2774-131722-0103	M	read
DH_L	DH_L_01.png	WITH LITTLE	125	3	5	00.11	1187-136238-0036	M	read
DH_L	DH_L_02.png	SMOOTHLY	93	4	2	00.06	3793-10683-0019	M	read
DH_L	DH_L_03.png	WITH LONG	94	3	3	00.04	5876-8675-0058	F	read
DH_M	DH_M_01.png	WITH ME	1665	3	2	00.07	CharlesLimb_2010X@680.93:689.27	M	spontaneous
DH_M	DH_M_02.png	WITH MLLE	1	3	2	00.05	4806-26894-0010	M	read
DH_M	DH_M_03.png	WITH MY	1076	3	3	00.05	AndrewMcAfee_2013@192.87:212.38	M	spontaneous
DH_N	DH_N_01.png	WITH NO	456	3	3	00.04	7708-290368-0018	F	read
DH_N	DH_N_02.png	WITH NEW	85	3	2	00.07	1898-145720-0005	F	read
DH_N	DH_N_03.png	WITH NOTHING	84	3	5	00.04	DavidPerry_2006@73.35:79.78	M	spontaneous
DH_P	DH_P_02.png	WITH PAUL	8	3	3	00.03	6534-71091-0015	F	read
DH_P	DH_P_03.png	WITH PLEASURE	136	3	6	00.03	434-132650-0008	F	read
DH_R	DH_R_01.png	WITH REGARD	200	3	6	00.09	3118-5912-0024	M	read
DH_R	DH_R_02.png	WITH RNA	1	3	3	00.11	RayKurzweil_2005@848.14:856.23	M	spontaneous
DH_R	DH_R_03.png	BRETHREN	185	4	3	00.09	1492-11251-0006	M	read
DH_S	DH_S_01.png	WITH SOME	692	3	3	00.03	1901-147822-0024	F	read
DH_S	DH_S_02.png	MATHS	8	3	1	00.05	RozSavage_2010Z@62.78:71.42	F	spontaneous
DH_S	DH_S_03.png	WITH SO	230	3	3	00.07	JulianAssange_2010G@846.77:857.09	M	spontaneous
DH_SH	DH_SH_01.png	WITH SUGAR	32	3	5	00.07	3538-142836-0001	F	read
DH_SH	DH_SH_02.png	WITH SHE	13	3	2	00.44	8005-113329-0002	F	read
DH_SH	DH_SH_03.png	WITH SHAME	29	3	4	00.10	3314-138053-0025	F	read
DH_T	DH_T_01.png	WITH TWO	271	3	2	00.10	3738-176682-0011	F	read
DH_T	DH_T_02.png	WITH TEA	9	3	2	00.09	2990-6535-0077	M	read
DH_T	DH_T_03.png	WITH TEARS	181	3	4	00.06	4278-13270-0003	M	read
DH_TH	DH_TH_01.png	WITH THREE	134	3	3	00.06	2609-169640-0015	M	read
DH_TH	DH_TH_02.png	BREATHE THROUGH	4	4	3	00.15	8324-286681-0016	F	read
DH_TH	DH_TH_03.png	WITH THINGS	51	3	4	00.03	7484-39971-0022	M	read
DH_UW	DH_UW_01.png	WITHOOT IT	1	3	4	00.05	1274-121771-0033	M	read
DH_UW	DH_UW_02.png	WITH OOZE	1	3	2	00.12	4773-19207-0044	F	read
DH_V	DH_V_01.png	WITH VERY	119	3	4	00.10	6670-84209-0018	M	read
DH_V	DH_V_02.png	WITH VAST	11	3	4	00.03	2774-131722-0028	M	read
DH_V	DH_V_03.png	WITH VIOLENCE	23	3	8	00.03	7169-89735-0076	M	read
DH_W	DH_W_01.png	WITH WHICH	1084	3	3	00.06	7559-96247-0008	M	read
DH_W	DH_W_02.png	WITH WE	16	3	2	00.11	1413-121799-0083	M	read
DH_W	DH_W_03.png	WITH ONE	737	3	3	00.05	PeterTyack_2010Z@54.42:69.22	M	spontaneous
DH_Y	DH_Y_01.png	WITH YOU	1475	3	2	00.05	2312-157868-0009	F	read
DH_Y	DH_Y_02.png	WITH YE	11	3	2	00.07	5731-50777-0026	F	read
EH_AA	EH_AA_01.png	EH I	8	1	2	00.11	7902-96595-0015	M	read
EH_AA	EH_AA_02.png	LEONIDAS	9	2	6	00.14	6295-244435-0001	M	read
EH_AE	EH_AE_01.png	EJACULATED	76	1	10	00.03	3500-134409-0032	F	read
EH_AE	EH_AE_02.png	BHARAT	5	2	2	00.09	4572-64670-0004	M	read
EH_AE	EH_AE_03.png	HE EJACULATED	10	3	10	00.06	6853-12339-0051	F	read
EH_AH	EH_AH_01.png	VERILY	125	2	3	00.15	3314-138053-0046	F	read
EH_AO	EH_AO_01.png	AEONIAN YET	1	1	9	00.18	6557-66462-0023	F	read
EH_AO	EH_AO_02.png	GEPPETTO	10	4	2	00.03	369-125882-0024	M	read
EH_EH	EH_EH_01.png	EH ELSIE	1	1	4	00.18	4791-25377-0015	F	read
EH_EH	EH_EH_02.png	GEHENNA	3	2	3	00.07	8465-246942-0012	F	read
EH_EH	EH_EH_03.png	GERAINT	15	2	4	00.06	3660-172183-0006	M	read
EH_HH	EH_HH_01.png	EH HE	9	1	2	00.22	1963-147036-0023	F	read
EH_HH	EH_HH_02.png	LEHI	2	2	2	00.04	JuliaSweeney_2006@631.68:638.99	F	spontaneous
EH_HH	EH_HH_03.png	TREHERNE	6	3	4	00.06	3394-184333-0018	F	read
EH_IH	EH_IH_01.png	THE TEREK	19	4	2	00.17	5322-7678-0010	M	read
EH_IH	EH_IH_02.png	BLACKBEARD	14	6	2	00.09	111-129000-0057	F	read
EH_SIL	EH_SIL_01.png	EH _SIL_	29	1	1	00.25	2368-157057-0027	M	read
EH_SIL	EH_SIL_02.png	DES _SIL_	1	2	1	00.16	4545-9166-0068	M	read
EH_UH	EH_UH_01.png	EREBUS	19	1	6	00.06	5280-204997-0028	M	read
EH_UH	EH_UH_02.png	WHENE'ER	2	5	2	00.16	2254-152825-0015	F	read
EH_UH	EH_UH_03.png	THE EREBUS	5	3	6	00.09	8565-290391-0014	M	read
EH_UW	EH_UW_01.png	ARU	2	1	1	00.16	RajeshRao_2011@900.36:918.27	M	spontaneous
EH_UW	EH_UW_02.png	TO ARU	1	3	1	00.17	RajeshRao_2011@900.36:918.27	M	spontaneous
EH_UW	EH_UW_03.png	ARU MEEN	1	1	6	00.28	RajeshRao_2011@900.36:918.27	M	spontaneous
EH_W	EH_W_01.png	EH WHAT	7	1	3	00.26	6549-71115-0030	F	read
EH_W	EH_W_02.png	EH WELL	3	1	3	00.34	636-128331-0027	F	read
EH_W	EH_W_03.png	THEREWITH	84	2	3	00.12	6078-54007-0012	F	read
EH_Y	EH_Y_01.png	EH YOU	6	1	2	00.17	8430-172387-0057	F	read
F_B	F_B_01.png	FBI	11	1	3	00.03	MishaGlenny_2011G@787.37:804.05	M	spontaneous
F_B	F_B_02.png	HIMSELF BE	23	7	2	00.03	5876-8675-0026	F	read
F_B	F_B_03.png	LIFE BUT	209	4	3	00.05	PeterReinhart_2008P@711.53:718.61	M	spontaneous
F_CH	F_CH_01.png	IF CHILDREN	5	2	7	00.06	5132-33410-0019	M	read
F_CH	F_CH_02.png	SAFE CHUCK	1	4	3	00.04	1760-143006-0061	F	read
F_CH	F_CH_03.png	LIFE CHANGING	10	4	7	00.08	PhilHansen_2013@310.05:319.43	M	spontaneous
F_D	F_D_01.png	FDA	24	1	2	00.06	RobertFischell_2005@494.09:503.50	M	spontaneous
F_D	F_D_02.png	VOUCHSAFED	33	7	1	00.05	5620-40470-0003	M	read
F_D	F_D_03.png	HIMSELF DOWN	76	7	4	00.09	8758-291170-0018	M	read
F_DH	F_DH_01.png	IF THE	2161	2	2	00.06	2496-156087-0031	M	read
F_DH	F_DH_02.png	OFF THE	1276	2	2	00.07	CharlesAnderson_2009I@106.86:117.44	M	spontaneous
F_F	F_F_01.png	OFF FROM	161	2	4	00.14	908-31957-0003	M	read
F_F	F_F_02.png	ENOUGH FOR	484	4	3	00.10	4860-13185-0083	M	read
F_F	F_F_03.png	HIMSELF FOR	180	7	3	00.03	1052-139308-0018	F	read
F_G	F_G_01.png	AFGHANISTAN	152	2	8	00.07	StanleyMcChrystal_2011@836.31:845	M	spontaneous
F_G	F_G_02.png	IF GOD	54	2	3	00.09	3227-24747-0048	F	read
F_G	F_G_03.png	SAFEGUARD	29	4	4	00.07	1046-133225-0010	M	read
F_HH	F_HH_01.png	IF HE	3142	2	2	00.04	434-132644-0020	F	read
F_HH	F_HH_02.png	HIMSELF HE	287	7	2	00.20	3185-163505-0013	M	read
F_HH	F_HH_03.png	OFF HIS	436	2	3	00.08	5622-41172-0015	F	read
F_JH	F_JH_01.png	IF JOHN	10	2	3	00.13	5005-21379-0075	F	read
F_JH	F_JH_02.png	F G	6	2	2	00.41	4958-11613-0056	M	read
F_JH	F_JH_03.png	CHIEF JUSTICE	24	3	6	00.05	2909-34664-0012	F	read
F_K	F_K_01.png	OFF CAPE	10	2	4	00.09	5239-31629-0061	M	read
F_K	F_K_02.png	IF COO	1	2	2	00.08	3905-149791-0022	F	read
F_K	F_K_03.png	SELF CONTROL	74	4	8	00.06	54-121080-0042	F	read
F_M	F_M_01.png	FMRI	11	1	3	00.15	CharlesLimb_2010X@285.23:299.17	M	spontaneous
F_M	F_M_02.png	AFM	1	2	1	00.13	JoAnnKucheraMorin_2009@193.23:204.97	F	spontaneous
F_M	F_M_03.png	IF MY	191	2	3	00.05	CameronSinclair_2006@1204.11:1211.80	F	spontaneous
F_N	F_N_01.png	FERNIE	1	1	2	00.18	8838-298546-0017	M	read
F_N	F_N_02.png	HANDS OFFN	1	7	1	00.05	4511-45511-0011	F	read
F_N	F_N_03.png	IF NOT	501	2	3	00.04	MajoraCarter_2010X@904.34:917.23	F	spontaneous
F_P	F_P_01.png	FPGA	1	1	3	00.03	ShimonSchocken_2012G@487.92:507.69	M	spontaneous
F_P	F_P_02.png	HALF PAST	205	3	4	00.08	5618-48831-0033	F	read
F_SH	F_SH_03.png	LIFE SHE	102	4	2	00.10	7522-69612-0033	F	read
F_V	F_V_01.png	OFF VERY	15	2	4	00.09	576-129623-0138	F	read
F_V	F_V_02.png	ENOUGH VEAL	1	4	3	00.12	1079-128631-0020	F	read
F_V	F_V_03.png	HIMSELF VERY	23	7	4	00.09	380-129064-0049	F	read
F_W	F_W_01.png	FUEGO	11	1	4	00.08	1723-141149-0001	M	read
F_W	F_W_02.png	IF WE	2414	2	2	00.06	413-22437-0002	M	read
F_W	F_W_03.png	HIMSELF WITH	344	7	3	00.07	7424-98623-0020	M	read
F_Z	F_Z_01.png	LIFE 'S	29	4	1	00.05	JanineBenyus_2005@413.98:422.17	F	spontaneous
F_Z	F_Z_02.png	SELF 'S	3	4	1	00.15	DanielKahneman_2010@731.678:740.77	M	spontaneous
G_CH	G_CH_01.png	EGG CHOPPED	1	2	4	00.15	1335-27593-0003	F	read
G_CH	G_CH_02.png	BIG CHEW	1	3	2	00.11	8887-281472-0041	M	read
G_CH	G_CH_03.png	BIG CHAIR	10	3	3	00.07	4446-2275-0007	F	read
G_D	G_D_02.png	BEGGED	522	3	1	00.03	8441-281327-0047	F	read
G_D	G_D_03.png	DRAGGED	338	4	1	00.03	2785-154282-0017	F	read
G_DH	G_DH_01.png	DOG THE	20	3	2	00.07	4310-14900-0012	F	read
G_DH	G_DH_02.png	DOG THAT	24	3	3	00.03	IanDunbar_2007P@495.86:507.84	M	spontaneous
G_F	G_F_01.png	GPHIN	11	1	3	00.19	LarryBrilliant_2006@1437.57:1446.57	M	spontaneous
G_F	G_F_02.png	IGF	4	2	1	00.15	CynthiaKenyon_2011G@817.95:833.42	F	spontaneous
G_F	G_F_03.png	BEG FOR	19	3	3	00.13	7433-89651-0003	F	read
G_G	G_G_01.png	BIG GREEN	12	3	4	00.15	EddieObeng_2012G@33.23:38.82	M	spontaneous
G_G	G_G_02.png	HAG GREW	2	3	3	00.17	3142-160977-0074	M	read
G_G	G_G_03.png	BIG GUNS	10	3	4	00.08	6568-68352-0047	F	read
G_HH	G_HH_01.png	EGG HUNTING	1	2	6	00.04	1092-134563-0017	F	read
G_HH	G_HH_02.png	DOG HE	28	3	2	00.04	7134-67200-0032	M	read
G_HH	G_HH_03.png	DOG HAD	27	3	3	00.26	5545-66419-0024	M	read
G_JH	G_JH_01.png	SUGGESTED	616	3	6	00.07	4659-12465-0011	M	read
G_JH	G_JH_02.png	JUG JUG	4	3	3	00.06	6670-296083-0027	M	read
G_JH	G_JH_03.png	BIG JOB	2	3	3	00.09	2299-6524-0011	M	read
G_K	G_K_01.png	GCSE	3	1	2	00.35	GeoffMulgan_2011G@199.2:218.59	M	spontaneous
G_K	G_K_02.png	FROM GCSE	1	5	2	00.14	ThomasThwaites_2010S@134.56:143.79	M	spontaneous
G_K	G_K_03.png	BIG KLAUS	25	3	5	00.04	2143-145731-0088	F	read
G_M	G_M_01.png	GMAIL	3	1	4	00.03	JoelSelanikio_2013X@679.32:693.18	M	spontaneous
G_M	G_M_02.png	PHLEGM	4	4	1	00.03	4549-39620-0015	F	read
G_M	G_M_03.png	FRAGMENTS	193	4	5	00.07	233-155990-0032	M	read
G_P	G_P_01.png	GPA	1	1	2	00.29	SherylSandberg_2010W@365.39:377.46	F	spontaneous
G_P	G_P_02.png	LIKE GPA	1	5	2	00.12	SherylSandberg_2010W@365.39:377.46	F	spontaneous
G_P	G_P_03.png	MAGPIE	64	3	3	00.08	PeterGabriel_Panel_2013@66.48:76.98	F	spontaneous
G_S	G_S_01.png	JIGSAW	9	3	2	00.07	ScottKim_2008P@468.14:475.98	M	spontaneous
G_S	G_S_02.png	DRUG STORE	19	4	4	00.06	1025-92814-0009	M	read
G_SH	G_SH_01.png	GEISHAS	4	1	3	00.19	7478-98645-0026	M	read
G_SH	G_SH_02.png	BAGSHAWE	9	3	2	00.10	3020-892-0054	M	read
G_SH	G_SH_03.png	DOG SHE	8	3	2	00.19	4179-20567-0011	M	read
G_T	G_T_01.png	DOG TO	29	3	2	00.10	7241-90852-0064	M	read
G_T	G_T_02.png	BEG TO	24	3	2	00.08	4487-1803-0005	F	read
G_TH	G_TH_02.png	BIG THREE	3	3	3	00.07	AmoryLovins_2005@194.52:211.74	M	spontaneous
G_TH	G_TH_03.png	HAGTHORPE	8	3	4	00.08	1283-129808-0035	M	read
G_UW	G_UW_01.png	GOOGLE	221	1	4	00.08	ErezLiebermanAiden_2011X@153.98:171.97	M	spontaneous
G_UW	G_UW_02.png	JEGU	10	3	1	00.07	1116-132851-0011	F	read
G_UW	G_UW_03.png	GOOSE	206	1	2	00.13	289-121652-0029	F	read
G_V	G_V_01.png	AG VALUE	1	2	5	00.06	AmoryLovins_2005@1066.64:1078.06	M	spontaneous
G_V	G_V_02.png	VAGUE VAST	2	4	4	00.18	8394-96177-0002	M	read
G_V	G_V_03.png	CRAIG VENTER	12	5	6	00.03	PaulRothemund_2008@219.98:230.88	M	spontaneous
IH_AA	IH_AA_01.png	BEYOND	1969	2	3	00.11	2039-141208-0040	M	read
IH_AA	IH_AA_02.png	DIY	13	2	2	00.16	PeterDiamandis_2012@570.7:581.04	F	spontaneous
IH_AA	IH_AA_03.png	PUISSANT	7	3	3	00.10	4402-3066-0003	M	read
IY_UW	IY_UW_01.png	BANLIEUE	4	5	1	00.10	5514-19193-0028	F	read
IY_UW	IY_UW_02.png	MANOEUVRE	27	5	5	00.03	4290-14526-0056	M	read
IY_Y	IY_Y_01.png	E U	22	1	2	00.06	ParagKhanna_2009G@865.86:876.03	M	spontaneous
IY_Y	IY_Y_02.png	PAJE	3	3	1	00.05	FieldsWickerMiurin_2009S@126.63:132.67	F	spontaneous
IY_Y	IY_Y_03.png	SEE YOU	725	2	2	00.06	211-122442-0074	F	read
